DY
540
28
attr1;attr2;attr3;attr4;attr5;attr6;attr7;attr8;attr9;attr10;attr11;attr12;attr13;attr14;attr15;attr16;attr17;attr18;attr19;attr20;attr21;attr22;attr23;attr24;attr25;attr26;attr27;attr28;
classe7_43.bmp;0.184913;0.588547;0.497088;0.789556;0.514127;0.680698;0.656149;0.540597;0.406231;0.419782;0.413256;0.419782;0.406231;0.540597;0.656149;0.680698;0.514127;0.789556;0.497088;0.588547;0.985606;0.71065;0.293619;0.344292;-0.009587;-0.600741;-0.246872;0.217025;7.0
classe7_44.bmp;0.011692;0.347766;0.648585;0.746625;0.264987;0.507862;0.509386;0.371722;0.304156;0.362333;0.337619;0.362333;0.304156;0.371722;0.509386;0.507862;0.264987;0.746625;0.648585;0.347766;0.46853;0.67371;0.441412;0.241471;-0.002896;-0.69432;-0.136263;0.184146;7.0
classe7_45.bmp;-0.233739;0.713505;0.784757;0.615164;0.497073;0.638222;0.48507;0.465169;0.394346;0.365754;0.350285;0.365754;0.394346;0.465169;0.48507;0.638222;0.497073;0.615164;0.784757;0.713505;1.104969;0.668477;0.1932;0.118338;-0.204351;-0.67989;0.09593;0.562958;7.0
classe9_01.bmp;0.229284;-0.091914;0.896021;0.889758;0.464039;0.128769;0.111014;0.377395;0.283099;0.12875;0.223717;0.12875;0.283099;0.377395;0.111014;0.128769;0.464039;0.889758;0.896021;-0.091914;-1.093883;-1.043232;-0.053814;0.539206;0.413417;-0.344844;-0.488001;-0.610578;9.0
classe9_02.bmp;-0.155338;0.249375;0.918034;0.556867;0.22947;0.034554;0.234434;0.210917;0.062336;0.051251;0.199182;0.051251;0.062336;0.210917;0.234434;0.034554;0.22947;0.556867;0.918034;0.249375;-0.778943;-0.850296;0.492756;1.391214;0.890178;-0.157237;-0.132491;-0.079275;9.0
classe9_03.bmp;-0.194413;0.301909;0.960958;0.445457;0.381627;0.023963;0.209387;0.17912;0.093841;0.099913;0.168817;0.099913;0.093841;0.17912;0.209387;0.023963;0.381627;0.445457;0.960958;0.301909;-0.838897;-0.615845;0.202171;1.538572;0.74811;-0.200781;-0.104227;-0.037205;9.0
classe9_04.bmp;0.11668;-0.050894;1.046106;0.737401;0.348834;0.17001;0.037317;0.30278;0.117997;0.039023;0.210391;0.039023;0.117997;0.30278;0.037317;0.17001;0.348834;0.737401;1.046106;-0.050894;-1.049137;-0.818223;-0.081334;1.001921;0.427024;-0.385159;-0.39335;-0.484436;9.0
classe9_05.bmp;-0.122213;0.299066;1.069241;0.461862;0.504962;0.202755;0.283722;0.341146;0.164586;0.205998;0.187895;0.205998;0.164586;0.341146;0.283722;0.202755;0.504962;0.461862;1.069241;0.299066;-0.848105;-0.288468;0.457115;1.378753;0.775222;-0.129673;-0.169828;-0.076659;9.0
classe9_06.bmp;-0.186852;0.471076;1.044623;0.586184;0.438985;0.275303;0.443258;0.261635;0.210416;0.240002;0.281756;0.240002;0.210416;0.261635;0.443258;0.275303;0.438985;0.586184;1.044623;0.471076;-0.753176;-0.313648;0.658331;1.621414;0.853407;-0.14034;-0.098125;0.087431;9.0
classe9_07.bmp;-0.15966;0.559964;1.138807;0.600601;0.489787;0.435382;0.536744;0.247265;0.312668;0.347995;0.255571;0.347995;0.312668;0.247265;0.536744;0.435382;0.489787;0.600601;1.138807;0.559964;-0.743744;-0.367658;0.697193;1.15996;0.672815;-0.242332;-0.137698;0.076004;9.0
classe9_08.bmp;0.248552;0.197671;1.365451;1.055458;0.400415;0.457549;0.628926;0.564334;0.309843;0.302568;0.438703;0.302568;0.309843;0.564334;0.628926;0.457549;0.400415;1.055458;1.365451;0.197671;-1.150368;-0.760138;0.031999;0.432447;0.221383;-0.508044;-0.548964;-0.544376;9.0
classe9_09.bmp;-0.038961;0.895872;1.266894;0.448939;0.932186;0.778905;0.456138;0.465822;0.508533;0.408932;0.415893;0.408932;0.508533;0.465822;0.456138;0.778905;0.932186;0.448939;1.266894;0.895872;-0.800941;-0.223313;0.526818;0.944203;0.514826;-0.337078;-0.2663;0.057541;9.0
classe9_10.bmp;-0.133395;1.505209;0.590166;0.878155;1.118771;0.623565;0.632684;0.660983;0.51586;0.451663;0.517212;0.451663;0.51586;0.660983;0.632684;0.623565;1.118771;0.878155;0.590166;1.505209;-0.519397;-0.022657;0.419544;1.036806;0.43105;-0.455039;-0.102256;0.483169;9.0
classe9_11.bmp;0.083774;1.596446;0.92229;1.391374;1.380057;0.757046;1.386443;-0.095475;2.618485;0.090039;1.078657;0.090039;2.618485;-0.095475;1.386443;0.757046;1.380057;1.391374;0.92229;1.596446;0.476235;1.181017;0.367718;0.025383;0.030813;0.644136;0.017951;1.135522;9.0
classe9_12.bmp;-0.130243;1.469249;0.787297;1.201134;1.220503;0.569607;1.2019;-0.400756;2.609375;-0.161982;0.950494;-0.161982;2.609375;-0.400756;1.2019;0.569607;1.220503;1.201134;0.787297;1.469249;0.537847;0.96841;0.322275;0.135629;0.171463;0.732613;0.281718;1.354189;9.0
classe9_13.bmp;-0.395838;1.439459;0.606364;1.026661;1.087937;0.290509;1.201402;-0.803038;2.599156;-0.449518;0.877513;-0.449518;2.599156;-0.803038;1.201402;0.290509;1.087937;1.026661;0.606364;1.439459;0.615392;0.810238;0.482134;0.172125;0.24714;0.895025;0.530767;1.495387;9.0
classe9_14.bmp;-0.603336;1.348227;0.562103;0.82599;0.90953;0.248176;1.027461;-1.051232;2.59169;-0.731997;0.817942;-0.731997;2.59169;-1.051232;1.027461;0.248176;0.90953;0.82599;0.562103;1.348227;0.835191;1.026214;0.609692;0.163305;0.222731;0.91566;0.851468;1.804544;9.0
classe9_15.bmp;-0.810887;1.381438;0.408791;0.694631;0.753038;0.080269;1.020476;-1.306022;2.586427;-1.009215;0.880232;-1.009215;2.586427;-1.306022;1.020476;0.080269;0.753038;0.694631;0.408791;1.381438;1.284545;1.064146;0.610323;0.124371;0.360539;1.009882;1.12619;2.033276;9.0
classe9_16.bmp;-0.853552;1.261178;0.363342;0.535581;0.596996;0.017485;0.816709;-1.366986;2.58308;-1.065285;0.786141;-1.065285;2.58308;-1.366986;0.816709;0.017485;0.596996;0.535581;0.363342;1.261178;1.355664;1.167475;0.637898;0.184409;0.315635;1.094847;1.224386;2.100116;9.0
classe9_17.bmp;-0.941843;1.210134;0.311904;0.502759;0.551346;-0.064173;0.812471;-1.554492;2.58088;-1.11853;0.683351;-1.11853;2.58088;-1.554492;0.812471;-0.064173;0.551346;0.502759;0.311904;1.210134;1.308083;1.323523;0.729649;0.35094;0.463709;1.085085;1.222612;1.991333;9.0
classe9_18.bmp;-1.027987;1.219218;0.226388;0.485554;0.519512;-0.136622;0.788021;-1.655721;2.580121;-1.23853;0.715171;-1.23853;2.580121;-1.655721;0.788021;-0.136622;0.519512;0.485554;0.226388;1.219218;1.293052;1.4546;0.714907;0.559093;0.529946;1.101338;1.345516;2.092546;9.0
classe9_19.bmp;-0.223608;0.789783;1.184149;0.230061;0.978475;0.477499;0.356266;0.511931;0.324172;0.298067;0.394083;0.298067;0.324172;0.511931;0.356266;0.477499;0.978475;0.230061;1.184149;0.789783;-0.025552;0.442589;1.290118;1.174318;0.898256;-0.049698;-0.037691;0.317475;9.0
classe9_20.bmp;0.017446;0.268132;1.471065;0.530642;0.494618;0.754232;0.334446;0.419912;0.411199;0.216408;0.316211;0.216408;0.411199;0.419912;0.334446;0.754232;0.494618;0.530642;1.471065;0.268132;-0.327345;0.194994;0.567718;0.703229;0.626406;-0.134436;-0.295354;-0.145406;9.0
classe9_21.bmp;0.142333;0.08775;1.44657;0.865316;0.207424;0.695375;0.509921;0.341476;0.398365;0.339798;0.309818;0.339798;0.398365;0.341476;0.509921;0.695375;0.207424;0.865316;1.44657;0.08775;-0.560254;0.184998;0.329035;0.735385;0.506415;-0.296263;-0.406048;-0.32815;9.0
classe9_22.bmp;-0.016305;0.283085;1.5913;0.48021;0.525246;0.888488;0.287559;0.439595;0.468295;0.225593;0.336094;0.225593;0.468295;0.439595;0.287559;0.888488;0.525246;0.48021;1.5913;0.283085;-0.509927;0.262935;0.54833;1.048873;0.513301;-0.228071;-0.270693;-0.101449;9.0
classe9_23.bmp;0.036759;0.187761;1.636388;0.609909;0.359523;0.940493;0.346863;0.389806;0.484677;0.280037;0.341597;0.280037;0.484677;0.389806;0.346863;0.940493;0.359523;0.609909;1.636388;0.187761;-0.588237;0.05649;0.623661;1.051158;0.466539;-0.278718;-0.319063;-0.17952;9.0
classe9_24.bmp;0.02066;0.25069;1.71546;0.522751;0.545222;1.053621;0.323246;0.493037;0.543259;0.242733;0.391636;0.242733;0.543259;0.493037;0.323246;1.053621;0.545222;0.522751;1.71546;0.25069;-0.518496;0.18896;0.646942;0.843891;0.497457;-0.300029;-0.309909;-0.136461;9.0
classe9_25.bmp;0.269514;0.038605;1.623248;1.240283;0.159336;0.983841;0.755288;0.396225;0.562028;0.457359;0.415292;0.457359;0.562028;0.396225;0.755288;0.983841;0.159336;1.240283;1.623248;0.038605;-0.782826;-0.094658;0.259498;0.345054;0.103365;-0.451295;-0.54919;-0.503545;9.0
classe9_26.bmp;-0.05422;-0.582577;0.747584;0.780481;-0.445312;-0.336548;-0.063814;-0.149129;-0.07803;-0.084124;-0.058885;-0.084124;-0.07803;-0.149129;-0.063814;-0.336548;-0.445312;0.780481;0.747584;-0.582577;-0.005558;1.121585;0.250073;0.666198;0.495048;-0.269401;-0.105855;-0.216197;9.0
classe9_27.bmp;0.020726;-0.526696;0.745174;1.007029;-0.408563;-0.265077;0.130597;-0.005795;-0.05571;-0.105974;0.016575;-0.105974;-0.05571;-0.005795;0.130597;-0.265077;-0.408563;1.007029;0.745174;-0.526696;-0.029233;0.85528;0.127189;0.558805;0.325662;-0.324887;-0.195882;-0.309412;9.0
classe9_28.bmp;0.193756;-0.510486;0.587801;1.357561;-0.182298;-0.3778;0.260423;0.179412;0.008612;0.029267;0.127395;0.029267;0.008612;0.179412;0.260423;-0.3778;-0.182298;1.357561;0.587801;-0.510486;-0.156472;0.445661;-0.05788;0.410082;-0.04039;-0.479099;-0.375366;-0.545231;9.0
classe9_29.bmp;0.377512;-0.50146;0.378607;1.588184;0.323489;-0.507384;0.152424;0.46328;0.173859;-0.01766;0.163829;-0.01766;0.173859;0.46328;0.152424;-0.507384;0.323489;1.588184;0.378607;-0.50146;-0.330706;-0.181776;-0.586156;-0.085655;-0.087527;-0.524095;-0.551518;-0.79054;9.0
classe9_30.bmp;0.365464;-0.353325;0.686344;1.551008;0.076432;-0.281776;0.485176;0.484453;0.153763;0.07469;0.291857;0.07469;0.153763;0.484453;0.485176;-0.281776;0.076432;1.551008;0.686344;-0.353325;-0.195015;-0.202871;-0.621554;-0.266777;-0.205637;-0.585421;-0.558033;-0.716911;9.0
classe9_31.bmp;0.700242;-0.115819;0.924819;2.186752;0.678123;0.101568;0.83634;0.934072;0.439483;0.393121;0.5745;0.393121;0.439483;0.934072;0.83634;0.101568;0.678123;2.186752;0.924819;-0.115819;-1.249325;-0.660617;-0.423573;-0.225451;-0.383261;-0.67468;-0.916396;-1.108397;9.0
classe9_32.bmp;0.257436;0.296583;1.769872;0.98519;0.441094;1.18948;0.674631;0.563234;0.655701;0.394521;0.519657;0.394521;0.655701;0.563234;0.674631;1.18948;0.441094;0.98519;1.769872;0.296583;-0.92545;0.009323;0.019962;0.4721;0.078834;-0.531952;-0.563746;-0.44459;9.0
classe9_33.bmp;0.224779;0.586038;1.730167;0.642766;0.916255;1.17494;0.522016;0.737288;0.648368;0.480927;0.588447;0.480927;0.648368;0.737288;0.522016;1.17494;0.916255;0.642766;1.730167;0.586038;-0.876384;0.074649;0.221388;0.685323;0.250822;-0.429381;-0.527261;-0.290055;9.0
classe9_34.bmp;0.02359;1.109076;1.421085;0.556104;1.544212;0.877173;0.775556;0.860074;0.624519;0.604205;0.631881;0.604205;0.624519;0.860074;0.775556;0.877173;1.544212;0.556104;1.421085;1.109076;-0.655471;0.378511;0.603787;0.939744;0.38463;-0.328812;-0.319967;0.147717;9.0
classe9_35.bmp;0.148933;1.056054;1.705776;0.450808;1.648513;1.117187;0.639143;1.071186;0.656637;0.631962;0.694476;0.631962;0.656637;1.071186;0.639143;1.117187;1.648513;0.450808;1.705776;1.056054;-0.782816;-0.211916;0.495456;0.472464;0.084779;-0.387927;-0.483314;-0.087871;9.0
classe9_36.bmp;-0.009997;1.621342;1.269837;0.771874;1.991139;0.745354;1.027162;0.992684;0.716497;0.726022;0.761796;0.726022;0.716497;0.992684;1.027162;0.745354;1.991139;0.771874;1.269837;1.621342;-0.662965;-0.206985;0.640771;0.751708;0.215854;-0.29282;-0.31623;0.293006;9.0
classe9_37.bmp;-0.093757;2.092865;0.568429;1.769191;1.322658;1.018644;1.113602;0.86771;0.891321;0.656933;0.862226;0.656933;0.891321;0.86771;1.113602;1.018644;1.322658;1.769191;0.568429;2.092865;-0.597614;-0.412148;0.490207;0.68318;0.150795;-0.507103;-0.165299;0.647406;9.0
classe9_38.bmp;0.57103;1.456844;1.821319;1.41066;1.894023;1.705699;0.96067;1.636375;1.14481;0.235201;2.466288;0.235201;1.14481;1.636375;0.96067;1.705699;1.894023;1.41066;1.821319;1.456844;-0.806726;0.01925;1.32676;1.039859;-0.072071;0.138579;-0.831597;-0.184269;9.0
classe9_39.bmp;0.500293;1.125076;1.911428;1.306755;1.574746;1.575958;1.220904;0.755952;1.319148;0.890756;0.12808;0.890756;1.319148;0.755952;1.220904;1.575958;1.574746;1.306755;1.911428;1.125076;-0.831337;-0.120827;1.02333;0.724231;-0.148586;0.038098;-0.77862;-0.270576;9.0
classe9_40.bmp;0.359873;1.037721;1.804369;1.153707;1.488828;1.386179;1.127746;0.636535;1.202898;0.822239;-0.036447;0.822239;1.202898;0.636535;1.127746;1.386179;1.488828;1.153707;1.804369;1.037721;-0.681855;0.352775;0.82312;0.428373;-0.068794;0.115818;-0.624065;-0.104078;9.0
classe9_41.bmp;0.40931;0.673862;1.739083;1.370021;1.032576;1.185307;1.190991;0.853309;0.474881;1.283823;0.539307;1.283823;0.474881;0.853309;1.190991;1.185307;1.032576;1.370021;1.739083;0.673862;-0.652056;0.280686;0.410281;0.233395;-0.267217;-0.038558;-0.671108;-0.317825;9.0
classe9_42.bmp;-0.075865;0.65591;1.368277;0.566976;0.874541;0.878212;0.565617;0.065195;0.735351;0.444072;-0.55949;0.444072;0.735351;0.065195;0.565617;0.878212;0.874541;0.566976;1.368277;0.65591;0.230469;0.471149;0.43103;0.48035;0.196002;0.369864;-0.124564;0.317787;9.0
classe9_43.bmp;-0.169202;0.639376;1.322592;0.478988;0.893218;0.830629;0.568581;0.009681;0.681159;0.45232;-0.659447;0.45232;0.681159;0.009681;0.568581;0.830629;0.893218;0.478988;1.322592;0.639376;0.25036;0.634666;0.70795;0.241951;0.265259;0.40122;-0.024873;0.419514;9.0
classe9_44.bmp;-0.197362;0.593817;1.252871;0.436457;0.804987;0.767784;0.491169;-0.040503;0.617271;0.393695;-0.698425;0.393695;0.617271;-0.040503;0.491169;0.767784;0.804987;0.436457;1.252871;0.593817;0.355534;0.643353;1.051149;0.768301;0.278395;0.385729;0.007506;0.426916;9.0
classe9_45.bmp;-0.250507;0.564505;1.175663;0.361489;0.707939;0.734541;0.406233;-0.113949;0.536962;0.356041;-0.754823;0.356041;0.536962;-0.113949;0.406233;0.734541;0.707939;0.361489;1.175663;0.564505;0.550143;0.749991;0.736672;0.738297;0.35032;0.427459;0.078317;0.494077;9.0
